,SEASON_ID,TEAM_ID,GAME_ID,GAME_DATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,HOME,AWAY,OPPONENT,TARGET,SEASON_ID_5_x,TEAM_ID_5_x,WL_5_x,MIN_5_x,PTS_5_x,FGM_5_x,FGA_5_x,FG_PCT_5_x,FG3M_5_x,FG3A_5_x,FG3_PCT_5_x,FTM_5_x,FTA_5_x,FT_PCT_5_x,OREB_5_x,DREB_5_x,REB_5_x,AST_5_x,STL_5_x,BLK_5_x,TOV_5_x,PF_5_x,PLUS_MINUS_5_x,HOME_5_x,AWAY_5_x,HOME_NEXT_x,OPPONENT_NEXT_x,GAME_DATE_NEXT,SEASON_ID_5_y,TEAM_ID_5_y,WL_5_y,MIN_5_y,PTS_5_y,FGM_5_y,FGA_5_y,FG_PCT_5_y,FG3M_5_y,FG3A_5_y,FG3_PCT_5_y,FTM_5_y,FTA_5_y,FT_PCT_5_y,OREB_5_y,DREB_5_y,REB_5_y,AST_5_y,STL_5_y,BLK_5_y,TOV_5_y,PF_5_y,PLUS_MINUS_5_y,HOME_5_y,AWAY_5_y,HOME_NEXT_y,OPPONENT_NEXT_y
2830,22022,1610612763,22200332,2022-12-02,1,241,117,42,97,0.433,11,30,0.367,22,28,0.786,19,38,57,22,8,11,12,18,8.0,1,0,1610612755,1.0,22022.0,1610612763.0,0.6,240.0,117.2,42.6,92.2,0.46180000000000004,11.6,31.2,0.3658,20.4,29.2,0.7004,16.2,36.0,52.2,24.6,7.0,6.2,15.6,20.8,4.2,0.6,0.4,0.0,1610612765,2022-12-04,22022.0,1610612765.0,0.4,245.0,112.4,42.4,87.4,0.48460000000000003,11.4,30.4,0.37879999999999997,16.2,22.6,0.727,10.8,30.2,41.0,23.2,8.0,3.0,13.4,22.2,-5.8,0.6,0.4,1.0,1610612763
2831,22022,1610612766,22200326,2022-12-02,1,240,117,40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24,1.0,1,0,1610612764,0.0,22022.0,1610612766.0,0.6,239.6,108.2,41.0,92.4,0.4452,9.0,27.6,0.32480000000000003,17.2,24.4,0.6952,14.6,31.8,46.4,24.2,6.4,3.0,13.8,17.8,-6.0,0.6,0.4,1.0,1610612749,2022-12-03,22022.0,1610612749.0,0.6,239.4,118.4,44.0,88.6,0.49700000000000005,14.2,37.0,0.38499999999999995,16.2,21.2,0.7642,10.2,34.8,45.0,26.2,4.4,5.6,11.8,19.2,4.2,0.8,0.2,0.0,1610612766
2832,22022,1610612741,22200336,2022-12-02,0,240,111,43,93,0.462,9,27,0.333,16,24,0.667,6,38,44,28,7,1,12,28,-8.0,0,1,1610612744,0.0,22022.0,1610612741.0,0.4,245.6,115.0,42.8,91.2,0.4708,9.8,29.8,0.31179999999999997,19.6,24.6,0.7938000000000001,8.6,33.6,42.2,25.0,6.4,5.2,11.6,21.6,-3.8,0.0,1.0,0.0,1610612758,2022-12-04,22022.0,1610612758.0,0.4,239.6,117.4,43.4,89.6,0.484,10.8,33.4,0.3232,19.8,24.8,0.8034000000000001,9.6,37.2,46.8,27.6,6.6,4.8,15.6,21.4,3.6,0.4,0.6,1.0,1610612741
2833,22022,1610612740,22200333,2022-12-02,1,241,117,40,92,0.435,12,42,0.286,25,26,0.962,10,43,53,25,9,5,9,18,18.0,0,1,1610612759,1.0,22022.0,1610612740.0,0.8,240.2,117.6,41.6,86.6,0.48179999999999995,11.8,34.2,0.3476,22.6,26.6,0.8558,11.0,36.4,47.4,26.6,9.6,5.2,17.0,19.2,7.6,0.4,0.6,1.0,1610612743,2022-12-04,22022.0,1610612743.0,0.8,245.2,120.6,45.0,86.6,0.5196,13.0,32.4,0.40140000000000003,17.6,23.4,0.7278,11.4,30.6,42.0,30.0,7.0,5.0,12.6,20.6,8.6,0.4,0.6,0.0,1610612740
2834,22022,1610612737,22200327,2022-12-02,1,240,117,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,8.0,1,0,1610612743,0.0,22022.0,1610612737.0,0.4,240.0,112.6,42.2,85.2,0.4948,11.0,32.4,0.3428,17.2,22.0,0.7734,9.6,31.2,40.8,22.6,7.4,4.2,13.0,18.0,1.6,0.4,0.6,1.0,1610612760,2022-12-05,22022.0,1610612760.0,0.6,246.0,116.6,42.4,94.2,0.45039999999999997,9.8,32.8,0.308,22.0,26.8,0.8162,14.4,32.0,46.4,20.4,9.0,4.2,15.8,19.2,0.4,0.4,0.6,0.0,1610612737
2835,22022,1610612754,22200335,2022-12-02,0,240,119,40,92,0.435,12,34,0.353,27,33,0.818,9,26,35,25,12,5,18,35,-20.0,0,1,1610612762,0.0,22022.0,1610612754.0,0.4,240.2,115.4,40.4,95.4,0.42560000000000003,12.4,39.2,0.3182,22.2,28.0,0.7958,9.4,32.8,42.2,26.6,10.6,5.6,12.4,23.8,-9.0,0.2,0.8,0.0,1610612757,2022-12-04,22022.0,1610612757.0,0.4,244.8,113.2,40.4,85.8,0.4706,11.4,29.8,0.3792,21.0,28.0,0.7488,11.4,34.0,45.4,23.0,4.4,4.6,11.8,21.6,-6.2,0.2,0.8,1.0,1610612754
2836,22022,1610612738,22200328,2022-12-02,0,265,116,40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18,-4.0,1,0,1610612748,1.0,22022.0,1610612738.0,0.8,245.0,128.4,45.2,85.2,0.5298,18.6,42.6,0.43740000000000007,19.4,22.2,0.8732,8.2,32.6,40.8,30.0,6.8,3.6,14.8,20.2,14.2,1.0,0.0,0.0,1610612751,2022-12-04,22022.0,1610612751.0,0.8,239.8,112.8,43.0,82.6,0.5208,12.2,32.4,0.3766,14.6,18.0,0.808,5.6,33.2,38.8,24.6,6.0,6.0,13.6,24.6,5.0,0.8,0.2,1.0,1610612738
2837,22022,1610612748,22200328,2022-12-02,1,264,120,48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,16,24,4.0,0,1,1610612738,0.0,22022.0,1610612748.0,0.8,244.8,114.0,43.2,91.0,0.47519999999999996,12.2,35.0,0.33920000000000006,15.4,18.2,0.8614,10.2,35.4,45.6,23.2,7.8,4.2,13.0,19.6,2.0,0.4,0.6,0.0,1610612763,2022-12-05,22022.0,1610612763.0,0.8,240.0,119.8,43.0,92.4,0.46499999999999997,13.0,32.2,0.3982,20.8,29.0,0.7186,16.0,35.6,51.6,25.0,6.4,5.2,14.6,20.4,7.0,0.4,0.6,1.0,1610612748
2838,22022,1610612743,22200327,2022-12-02,0,239,109,45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,15,12,-8.0,0,1,1610612737,0.0,22022.0,1610612743.0,0.8,245.2,120.6,45.0,86.6,0.5196,13.0,32.4,0.40140000000000003,17.6,23.4,0.7278,11.4,30.6,42.0,30.0,7.0,5.0,12.6,20.6,8.6,0.4,0.6,0.0,1610612740,2022-12-04,22022.0,1610612740.0,0.8,240.2,117.6,41.6,86.6,0.48179999999999995,11.8,34.2,0.3476,22.6,26.6,0.8558,11.0,36.4,47.4,26.6,9.6,5.2,17.0,19.2,7.6,0.4,0.6,1.0,1610612743
2839,22022,1610612756,22200334,2022-12-02,0,240,121,45,85,0.529,17,37,0.459,14,19,0.737,9,28,37,30,9,5,17,28,-1.0,1,0,1610612745,1.0,22022.0,1610612756.0,0.8,239.8,119.2,45.6,90.2,0.5056,11.0,30.6,0.34819999999999995,17.0,22.0,0.784,11.8,32.0,43.8,25.2,7.2,6.0,13.2,22.8,6.0,0.8,0.2,0.0,1610612759,2022-12-04,22022.0,1610612759.0,0.0,240.8,110.4,42.2,96.0,0.44020000000000004,11.0,36.0,0.30279999999999996,15.0,21.0,0.7205999999999999,13.6,31.8,45.4,27.6,7.8,3.0,13.2,23.2,-12.2,0.8,0.2,1.0,1610612756
2840,22022,1610612759,22200333,2022-12-02,0,241,99,38,98,0.388,11,39,0.282,12,16,0.75,10,39,49,26,4,4,12,23,-18.0,1,0,1610612740,0.0,22022.0,1610612759.0,0.0,240.8,110.4,42.2,96.0,0.44020000000000004,11.0,36.0,0.30279999999999996,15.0,21.0,0.7205999999999999,13.6,31.8,45.4,27.6,7.8,3.0,13.2,23.2,-12.2,0.8,0.2,1.0,1610612756,2022-12-04,22022.0,1610612756.0,0.8,239.8,119.2,45.6,90.2,0.5056,11.0,30.6,0.34819999999999995,17.0,22.0,0.784,11.8,32.0,43.8,25.2,7.2,6.0,13.2,22.8,6.0,0.8,0.2,0.0,1610612759
2841,22022,1610612755,22200332,2022-12-02,0,240,109,40,91,0.44,14,33,0.424,15,17,0.882,10,32,42,23,7,5,13,21,-8.0,0,1,1610612763,0.0,22022.0,1610612755.0,0.6,240.2,107.6,40.0,82.6,0.4868,11.0,30.0,0.36160000000000003,16.6,19.6,0.8503999999999999,9.2,30.6,39.8,24.4,8.2,3.6,14.0,17.8,1.0,0.2,0.8,0.0,1610612745,2022-12-05,22022.0,1610612745.0,0.4,240.4,110.8,40.2,86.2,0.46719999999999995,11.4,34.6,0.3194,19.0,24.0,0.7886,12.0,31.0,43.0,20.8,7.2,3.4,17.2,19.0,-8.2,0.2,0.8,1.0,1610612755
2842,22022,1610612745,22200334,2022-12-02,1,241,122,40,81,0.494,8,24,0.333,34,43,0.791,13,28,41,19,12,2,16,22,1.0,0,1,1610612756,0.0,22022.0,1610612745.0,0.6,240.4,116.2,40.4,85.4,0.4734,13.2,36.0,0.3666,22.2,28.2,0.7744,13.6,32.2,45.8,22.4,7.8,3.4,18.4,22.0,-3.2,0.4,0.6,0.0,1610612744,2022-12-03,22022.0,1610612744.0,0.8,240.4,124.4,46.8,92.0,0.509,18.0,47.2,0.3798,12.8,17.0,0.7619999999999999,10.6,37.6,48.2,32.8,6.8,4.4,17.0,21.8,11.2,0.6,0.4,1.0,1610612745
2843,22022,1610612751,22200329,2022-12-02,1,239,114,44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27,9.0,1,0,1610612761,0.0,22022.0,1610612751.0,0.8,239.8,112.8,43.0,82.6,0.5208,12.2,32.4,0.3766,14.6,18.0,0.808,5.6,33.2,38.8,24.6,6.0,6.0,13.6,24.6,5.0,0.8,0.2,1.0,1610612738,2022-12-04,22022.0,1610612738.0,0.8,245.0,128.4,45.2,85.2,0.5298,18.6,42.6,0.43740000000000007,19.4,22.2,0.8732,8.2,32.6,40.8,30.0,6.8,3.6,14.8,20.2,14.2,1.0,0.0,0.0,1610612751
2844,22022,1610612753,22200330,2022-12-02,0,240,96,40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,17,13,-11.0,0,1,1610612739,0.0,22022.0,1610612753.0,0.0,240.2,101.6,37.4,79.8,0.46880000000000005,10.0,31.2,0.324,16.8,22.2,0.7426,8.4,25.4,33.8,20.8,7.2,4.4,16.4,17.4,-14.6,0.6,0.4,0.0,1610612761,2022-12-03,22022.0,1610612761.0,0.4,240.2,103.2,38.2,89.6,0.4284,9.0,29.0,0.31179999999999997,17.8,23.4,0.7618,12.2,31.4,43.6,20.8,9.0,3.6,13.0,18.2,-4.8,0.6,0.4,1.0,1610612753
2845,22022,1610612764,22200326,2022-12-02,0,241,116,39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23,-1.0,0,1,1610612766,0.0,22022.0,1610612764.0,0.2,240.4,118.6,42.8,88.2,0.48580000000000007,10.2,31.0,0.32599999999999996,22.8,29.8,0.7718,11.6,31.4,43.0,24.6,7.2,5.8,10.2,21.6,-0.8,0.2,0.8,1.0,1610612747,2022-12-04,22022.0,1610612747.0,0.8,240.0,124.8,45.4,90.0,0.5058,12.2,30.8,0.3934,21.8,27.6,0.7862,11.2,36.2,47.4,27.2,6.0,5.8,12.6,17.2,7.6,0.4,0.6,0.0,1610612764
2846,22022,1610612739,22200330,2022-12-02,1,240,107,41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,12,14,11.0,1,0,1610612753,0.0,22022.0,1610612739.0,0.6,240.0,102.4,37.4,82.4,0.4588,11.6,34.0,0.3464,16.0,18.8,0.8614,8.8,31.6,40.4,19.4,7.2,3.4,12.4,16.4,4.0,0.4,0.6,0.0,1610612752,2022-12-04,22022.0,1610612752.0,0.2,244.8,119.0,44.2,93.0,0.47639999999999993,11.0,33.4,0.326,19.6,25.4,0.7632000000000001,13.4,34.0,47.4,24.8,5.6,3.4,11.6,23.6,-0.8,0.8,0.2,1.0,1610612739
2847,22022,1610612749,22200331,2022-12-02,0,241,129,50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,9,18,-4.0,1,0,1610612747,1.0,22022.0,1610612749.0,0.6,239.4,118.4,44.0,88.6,0.49700000000000005,14.2,37.0,0.38499999999999995,16.2,21.2,0.7642,10.2,34.8,45.0,26.2,4.4,5.6,11.8,19.2,4.2,0.8,0.2,0.0,1610612766,2022-12-03,22022.0,1610612766.0,0.6,239.6,108.2,41.0,92.4,0.4452,9.0,27.6,0.32480000000000003,17.2,24.4,0.6952,14.6,31.8,46.4,24.2,6.4,3.0,13.8,17.8,-6.0,0.6,0.4,1.0,1610612749
2848,22022,1610612744,22200336,2022-12-02,1,240,119,42,87,0.483,20,50,0.4,15,23,0.652,7,43,50,32,2,5,19,19,8.0,1,0,1610612741,1.0,22022.0,1610612744.0,0.8,240.4,124.4,46.8,92.0,0.509,18.0,47.2,0.3798,12.8,17.0,0.7619999999999999,10.6,37.6,48.2,32.8,6.8,4.4,17.0,21.8,11.2,0.6,0.4,1.0,1610612745,2022-12-03,22022.0,1610612745.0,0.6,240.4,116.2,40.4,85.4,0.4734,13.2,36.0,0.3666,22.2,28.2,0.7744,13.6,32.2,45.8,22.4,7.8,3.4,18.4,22.0,-3.2,0.4,0.6,0.0,1610612744
2849,22022,1610612762,22200335,2022-12-02,1,239,139,46,83,0.554,15,34,0.441,32,37,0.865,8,39,47,29,7,2,24,28,20.0,1,0,1610612754,0.0,22022.0,1610612762.0,0.4,239.8,120.2,43.6,85.0,0.5144,14.4,38.4,0.38339999999999996,18.6,24.4,0.7314,10.6,33.4,44.0,26.2,6.6,4.2,16.2,20.6,2.8,0.6,0.4,1.0,1610612757,2022-12-03,22022.0,1610612757.0,0.2,245.0,109.2,39.2,84.4,0.4640000000000001,12.0,31.0,0.383,18.8,24.4,0.794,11.2,30.8,42.0,24.8,5.2,4.2,12.4,22.4,-10.8,0.2,0.8,0.0,1610612762
2850,22022,1610612762,22200343,2022-12-03,0,241,111,38,84,0.452,13,36,0.361,22,28,0.786,10,34,44,20,8,4,13,22,-5.0,1,0,1610612757,1.0,22022.0,1610612762.0,0.4,240.2,118.8,42.0,82.4,0.51,14.8,36.6,0.40680000000000005,20.0,26.6,0.7121999999999999,9.6,34.8,44.4,24.6,5.8,3.8,16.2,22.0,4.0,0.8,0.2,1.0,1610612744,2022-12-07,22022.0,1610612744.0,0.6,240.2,118.6,43.4,88.2,0.4936,17.8,47.2,0.3716,14.0,19.0,0.7148,8.6,37.2,45.8,31.0,5.8,5.0,15.6,22.2,7.8,0.6,0.4,0.0,1610612762
2851,22022,1610612749,22200339,2022-12-03,1,241,105,39,83,0.47,12,32,0.375,15,19,0.789,8,39,47,24,5,8,21,17,9.0,0,1,1610612766,1.0,22022.0,1610612749.0,0.8,239.8,116.8,43.6,87.2,0.4998,14.2,35.8,0.3968,15.4,20.0,0.7699999999999999,9.6,35.2,44.8,26.2,4.4,6.6,12.2,19.2,7.0,0.6,0.4,0.0,1610612753,2022-12-05,22022.0,1610612753.0,0.0,240.4,103.4,38.2,79.4,0.4812,10.4,29.8,0.35119999999999996,16.6,22.0,0.7412,7.6,25.0,32.6,21.4,7.6,3.6,16.6,18.4,-15.6,0.4,0.6,1.0,1610612749
2852,22022,1610612744,22200342,2022-12-03,1,240,120,45,85,0.529,25,52,0.481,5,10,0.5,6,29,35,34,8,5,13,24,19.0,1,0,1610612745,0.0,22022.0,1610612744.0,0.8,240.2,123.6,46.2,89.6,0.5157999999999999,19.2,47.4,0.40140000000000003,12.0,16.4,0.7236,9.4,36.8,46.2,32.4,6.2,4.4,17.0,21.4,11.6,0.6,0.4,1.0,1610612754,2022-12-05,22022.0,1610612754.0,0.2,240.0,109.8,39.8,96.4,0.4136,12.0,39.0,0.3082,18.2,22.8,0.8046,10.8,32.0,42.8,25.4,10.0,5.8,13.6,26.0,-14.440000000000001,0.0,1.0,0.0,1610612744
2853,22022,1610612758,22200338,2022-12-03,1,241,123,46,89,0.517,11,32,0.344,20,30,0.667,8,38,46,31,7,6,9,22,27.0,0,1,1610612746,1.0,22022.0,1610612758.0,0.4,239.6,117.4,43.4,89.6,0.484,10.8,33.4,0.3232,19.8,24.8,0.8034000000000001,9.6,37.2,46.8,27.6,6.6,4.8,15.6,21.4,3.6,0.4,0.6,1.0,1610612741,2022-12-04,22022.0,1610612741.0,0.4,245.6,115.0,42.8,91.2,0.4708,9.8,29.8,0.31179999999999997,19.6,24.6,0.7938000000000001,8.6,33.6,42.2,25.0,6.4,5.2,11.6,21.6,-3.8,0.0,1.0,0.0,1610612758
2854,22022,1610612761,22200340,2022-12-03,1,240,121,47,84,0.56,9,29,0.31,18,25,0.72,12,31,43,31,12,4,16,24,13.0,1,0,1610612753,0.0,22022.0,1610612761.0,0.6,239.8,107.8,40.4,86.2,0.4692,9.4,29.0,0.3256,17.6,23.4,0.7538,10.0,31.8,41.8,23.8,9.0,4.0,13.6,20.4,0.6,0.6,0.4,1.0,1610612738,2022-12-05,22022.0,1610612738.0,0.8,245.0,124.6,44.0,84.8,0.5174000000000001,18.4,42.8,0.43,18.2,20.8,0.8754,9.0,33.8,42.8,28.2,7.2,4.2,15.8,19.2,12.8,0.8,0.2,0.0,1610612761
2855,22022,1610612760,22200341,2022-12-03,1,240,135,48,93,0.516,11,26,0.423,28,35,0.8,13,29,42,26,11,5,21,18,7.0,0,1,1610612750,1.0,22022.0,1610612760.0,0.6,246.0,116.6,42.4,94.2,0.45039999999999997,9.8,32.8,0.308,22.0,26.8,0.8162,14.4,32.0,46.4,20.4,9.0,4.2,15.8,19.2,0.4,0.4,0.6,0.0,1610612737,2022-12-05,22022.0,1610612737.0,0.4,240.0,112.6,42.2,85.2,0.4948,11.0,32.4,0.3428,17.2,22.0,0.7734,9.6,31.2,40.8,22.6,7.4,4.2,13.0,18.0,1.6,0.4,0.6,1.0,1610612760
2856,22022,1610612745,22200342,2022-12-03,0,241,101,40,91,0.44,3,28,0.107,18,20,0.9,14,31,45,17,6,4,15,14,-19.0,0,1,1610612744,1.0,22022.0,1610612745.0,0.4,240.4,110.8,40.2,86.2,0.46719999999999995,11.4,34.6,0.3194,19.0,24.0,0.7886,12.0,31.0,43.0,20.8,7.2,3.4,17.2,19.0,-8.2,0.2,0.8,1.0,1610612755,2022-12-05,22022.0,1610612755.0,0.6,240.2,107.6,40.0,82.6,0.4868,11.0,30.0,0.36160000000000003,16.6,19.6,0.8503999999999999,9.2,30.6,39.8,24.4,8.2,3.6,14.0,17.8,1.0,0.2,0.8,0.0,1610612745
2857,22022,1610612757,22200343,2022-12-03,1,239,116,41,85,0.482,10,25,0.4,24,31,0.774,12,37,49,19,5,6,13,20,5.0,0,1,1610612762,1.0,22022.0,1610612757.0,0.4,244.8,113.2,40.4,85.8,0.4706,11.4,29.8,0.3792,21.0,28.0,0.7488,11.4,34.0,45.4,23.0,4.4,4.6,11.8,21.6,-6.2,0.2,0.8,1.0,1610612754,2022-12-04,22022.0,1610612754.0,0.4,240.2,115.4,40.4,95.4,0.42560000000000003,12.4,39.2,0.3182,22.2,28.0,0.7958,9.4,32.8,42.2,26.6,10.6,5.6,12.4,23.8,-9.0,0.2,0.8,0.0,1610612757
2858,22022,1610612753,22200340,2022-12-03,0,241,108,38,78,0.487,11,28,0.393,21,26,0.808,5,24,29,23,9,2,15,20,-13.0,0,1,1610612761,0.0,22022.0,1610612753.0,0.0,240.4,103.4,38.2,79.4,0.4812,10.4,29.8,0.35119999999999996,16.6,22.0,0.7412,7.6,25.0,32.6,21.4,7.6,3.6,16.6,18.4,-15.6,0.4,0.6,1.0,1610612749,2022-12-05,22022.0,1610612749.0,0.8,239.8,116.8,43.6,87.2,0.4998,14.2,35.8,0.3968,15.4,20.0,0.7699999999999999,9.6,35.2,44.8,26.2,4.4,6.6,12.2,19.2,7.0,0.6,0.4,0.0,1610612753
2859,22022,1610612746,22200338,2022-12-03,0,240,96,33,93,0.355,9,33,0.273,21,26,0.808,17,33,50,15,4,3,17,23,-27.0,1,0,1610612758,1.0,22022.0,1610612746.0,0.4,239.6,108.8,38.0,87.4,0.441,9.8,29.6,0.34259999999999996,23.0,31.2,0.7432000000000001,14.0,32.4,46.4,22.4,5.4,4.8,14.4,20.4,-6.0,0.6,0.4,0.0,1610612766,2022-12-05,22022.0,1610612766.0,0.6,239.8,107.0,40.0,89.8,0.44539999999999996,8.4,26.0,0.3164,18.6,25.0,0.733,13.4,31.6,45.0,23.4,7.2,2.8,14.0,18.0,-7.0,0.8,0.2,1.0,1610612746
2860,22022,1610612766,22200339,2022-12-03,0,241,96,34,87,0.391,5,24,0.208,23,26,0.885,9,35,44,15,9,4,14,19,-9.0,1,0,1610612749,0.0,22022.0,1610612766.0,0.6,239.8,107.0,40.0,89.8,0.44539999999999996,8.4,26.0,0.3164,18.6,25.0,0.733,13.4,31.6,45.0,23.4,7.2,2.8,14.0,18.0,-7.0,0.8,0.2,1.0,1610612746,2022-12-05,22022.0,1610612746.0,0.4,239.6,108.8,38.0,87.4,0.441,9.8,29.6,0.34259999999999996,23.0,31.2,0.7432000000000001,14.0,32.4,46.4,22.4,5.4,4.8,14.4,20.4,-6.0,0.6,0.4,0.0,1610612766
2861,22022,1610612752,22200337,2022-12-03,0,238,100,35,77,0.455,10,31,0.323,20,28,0.714,7,38,45,18,7,1,19,17,-21.0,1,0,1610612742,1.0,22022.0,1610612752.0,0.2,244.8,119.0,44.2,93.0,0.47639999999999993,11.0,33.4,0.326,19.6,25.4,0.7632000000000001,13.4,34.0,47.4,24.8,5.6,3.4,11.6,23.6,-0.8,0.8,0.2,1.0,1610612739,2022-12-04,22022.0,1610612739.0,0.6,240.0,102.4,37.4,82.4,0.4588,11.6,34.0,0.3464,16.0,18.8,0.8614,8.8,31.6,40.4,19.4,7.2,3.4,12.4,16.4,4.0,0.4,0.6,0.0,1610612752
2862,22022,1610612750,22200341,2022-12-03,0,239,128,47,89,0.528,10,30,0.333,24,30,0.8,12,32,44,25,13,10,23,23,-7.0,1,0,1610612760,1.0,22022.0,1610612750.0,0.2,239.8,117.2,42.0,89.2,0.4718,10.4,34.4,0.304,22.8,27.6,0.8298,9.8,29.0,38.8,23.4,8.8,7.0,16.6,23.4,-7.8,0.6,0.4,1.0,1610612754,2022-12-07,22022.0,1610612754.0,0.4,240.0,112.2,41.2,95.6,0.4326,13.2,38.4,0.34240000000000004,16.6,21.8,0.7615999999999999,10.4,34.0,44.4,26.0,7.8,6.6,13.6,24.0,-10.040000000000001,0.0,1.0,0.0,1610612750
2863,22022,1610612742,22200337,2022-12-03,1,242,121,43,100,0.43,24,61,0.393,11,14,0.786,14,36,50,27,7,5,11,20,21.0,0,1,1610612752,1.0,22022.0,1610612742.0,0.4,245.2,115.4,41.4,86.0,0.4838,17.2,46.2,0.36879999999999996,15.4,23.8,0.6662,7.2,29.8,37.0,24.8,7.0,4.6,13.2,21.6,0.8,0.2,0.8,1.0,1610612756,2022-12-05,22022.0,1610612756.0,0.8,239.8,124.2,47.0,91.6,0.5132,13.4,32.2,0.40280000000000005,16.8,20.8,0.8131999999999999,12.4,31.8,44.2,27.8,6.8,4.6,12.8,22.8,12.4,0.6,0.4,0.0,1610612742
2864,22022,1610612743,22200344,2022-12-04,0,241,106,41,81,0.506,8,31,0.258,16,24,0.667,9,34,43,24,5,5,19,22,-15.0,0,1,1610612740,0.0,22022.0,1610612743.0,0.6,240.2,115.6,44.8,85.2,0.5254,11.8,31.0,0.37940000000000007,14.2,20.0,0.7001999999999999,9.8,29.8,39.6,28.6,7.2,4.4,13.0,20.2,4.6,0.4,0.6,1.0,1610612742,2022-12-06,22022.0,1610612742.0,0.6,245.0,121.4,43.2,88.2,0.4928,19.0,46.6,0.41,16.0,24.2,0.6769999999999999,8.4,30.0,38.4,23.8,7.0,4.8,12.4,21.0,5.6,0.4,0.6,0.0,1610612743
2865,22022,1610612752,22200348,2022-12-04,1,239,92,35,86,0.407,5,29,0.172,17,21,0.81,14,40,54,17,6,3,20,16,11.0,1,0,1610612739,1.0,22022.0,1610612752.0,0.4,239.6,111.6,42.0,89.2,0.4702,9.4,31.0,0.29700000000000004,18.2,24.0,0.7538,13.8,35.6,49.4,22.8,5.4,3.0,13.6,19.8,2.0,0.8,0.2,1.0,1610612737,2022-12-07,22022.0,1610612737.0,0.4,239.6,111.0,43.2,89.2,0.48579999999999995,10.6,32.2,0.3342,14.0,18.2,0.7652,11.8,34.2,46.0,24.6,7.0,3.8,14.0,17.6,1.4,0.6,0.4,0.0,1610612752
2866,22022,1610612756,22200345,2022-12-04,1,240,133,49,94,0.521,19,37,0.514,16,20,0.8,14,31,45,38,5,0,11,18,38.0,0,1,1610612759,0.0,22022.0,1610612756.0,0.8,239.8,124.2,47.0,91.6,0.5132,13.4,32.2,0.40280000000000005,16.8,20.8,0.8131999999999999,12.4,31.8,44.2,27.8,6.8,4.6,12.8,22.8,12.4,0.6,0.4,0.0,1610612742,2022-12-05,22022.0,1610612742.0,0.4,245.2,115.4,41.4,86.0,0.4838,17.2,46.2,0.36879999999999996,15.4,23.8,0.6662,7.2,29.8,37.0,24.8,7.0,4.6,13.2,21.6,0.8,0.2,0.8,1.0,1610612756
2867,22022,1610612765,22200347,2022-12-04,0,240,112,37,84,0.44,13,35,0.371,25,30,0.833,8,31,39,26,7,7,14,24,-10.0,1,0,1610612763,1.0,22022.0,1610612765.0,0.2,244.6,109.8,41.0,86.4,0.47380000000000005,11.6,32.6,0.353,16.2,23.2,0.7083999999999999,10.8,30.4,41.2,23.6,7.6,4.0,14.8,23.0,-9.6,0.8,0.2,0.0,1610612748,2022-12-06,22022.0,1610612748.0,0.6,245.0,110.0,41.6,88.2,0.46980000000000005,11.8,34.8,0.3312,15.0,18.2,0.8432000000000001,9.2,34.8,44.0,23.8,7.8,3.8,13.8,18.2,-1.2,0.2,0.8,1.0,1610612765
2868,22022,1610612740,22200344,2022-12-04,1,240,121,41,81,0.506,11,26,0.423,28,36,0.778,6,30,36,29,10,5,10,22,15.0,1,0,1610612743,1.0,22022.0,1610612740.0,0.8,240.2,116.0,40.4,86.4,0.46840000000000004,11.2,32.8,0.3474,24.0,27.8,0.8714000000000001,10.6,35.6,46.2,25.8,10.0,5.2,14.8,19.2,6.8,0.6,0.4,1.0,1610612765,2022-12-07,22022.0,1610612765.0,0.4,244.8,112.6,41.8,85.4,0.4878,13.6,35.6,0.3764,15.4,23.0,0.6674,8.8,30.6,39.4,24.8,8.0,3.6,13.6,22.4,-4.4,0.8,0.2,0.0,1610612740
