SEASON_ID,TEAM_ID,GAME_ID,GAME_DATE,HOME,OPPONENT,TARGET,WL_5_x,MIN_5_x,PTS_5_x,FGM_5_x,FGA_5_x,FG_PCT_5_x,FG3M_5_x,FG3A_5_x,FG3_PCT_5_x,FTM_5_x,FTA_5_x,FT_PCT_5_x,OREB_5_x,DREB_5_x,REB_5_x,AST_5_x,STL_5_x,BLK_5_x,TOV_5_x,PF_5_x,PLUS_MINUS_5_x,HOME_5_x,AWAY_5_x,HOME_NEXT_x,WL_5_y,MIN_5_y,PTS_5_y,FGM_5_y,FGA_5_y,FG_PCT_5_y,FG3M_5_y,FG3A_5_y,FG3_PCT_5_y,FTM_5_y,FTA_5_y,FT_PCT_5_y,OREB_5_y,DREB_5_y,REB_5_y,AST_5_y,STL_5_y,BLK_5_y,TOV_5_y,PF_5_y,PLUS_MINUS_5_y,HOME_5_y,AWAY_5_y
22022,1610612762,22200776,01-02-2023,1,1610612761,0,0.6,240.2,117.8,41.6,85.8,0.485,16.4,40.6,0.4042,18.2,23.6,0.7568,11.2,33.8,45,27.2,6.2,5.4,14.2,20.4,1.6,0.8,0.2,1,0.4,240.2,121.4,46,89.8,0.5134,12,30.4,0.39,17.4,22.6,0.7676,11.6,33.6,45.2,26.4,6.8,3.4,12,18.6,3,0.2,0.8
22022,1610612753,22200770,01-02-2023,0,1610612755,1,0.4,240.4,110.6,39,84,0.4672,10.8,31.4,0.3566,21.8,28,0.7742,8.8,32.4,41.2,23.8,7.8,4,14.6,20,-3.8,0.4,0.6,0,0.8,250,113.8,43,89.2,0.4852,13.4,38,0.3594,14.4,22.6,0.641,8,37.4,45.4,26.2,7.4,4.6,15.2,20.4,5,0.8,0.2
22022,1610612760,22200773,01-02-2023,0,1610612745,1,0.4,240.2,114.2,43.4,92.6,0.4718,11,29,0.4006,16.4,19.8,0.8222,13.6,32,45.6,23.2,8.4,3.8,11.8,21,-1,0.6,0.4,1,0.4,240.4,107.6,41.2,87.8,0.472,6.4,24,0.27,18.8,26.2,0.7094,14.6,36.6,51.2,23,5.8,7.2,16.6,20.2,-4,0.8,0.2
22022,1610612745,22200773,01-02-2023,1,1610612760,0,0.6,240.2,109.2,42,89.4,0.472,7.2,25.8,0.2768,18,25.6,0.6974,15.8,36.8,52.6,23.4,7,7.4,18,18,-1.8,0.8,0.2,1,0.4,239.6,117.4,46.4,97.8,0.4752,10.6,31.8,0.341,14,18.2,0.7728,16.2,29.4,45.6,24.4,8.6,4.2,9,18.6,2.6,0,1
22022,1610612756,22200777,01-02-2023,1,1610612737,1,0.6,245.2,113,42,91.2,0.4586,11.6,30.2,0.3678,17.4,21.4,0.8182,14,34.6,48.6,28.6,6.4,6,12.2,18,2.6,0.8,0.2,0,0.4,250.4,114.8,40.2,86.6,0.4632,16.6,43.6,0.3716,17.8,22,0.7806,9.2,38.4,47.6,22.6,5.2,5.4,14,19.8,5,0.6,0.4
22022,1610612744,22200774,01-02-2023,0,1610612750,0,0.6,245.2,121.8,43.6,89.2,0.4894,15.2,37.8,0.4006,19.4,24.8,0.7782,8.8,37.4,46.2,31.8,7.6,3.2,15,22.2,2.6,0.6,0.4,0,0.4,240.2,107.6,40,85.4,0.4712,12.4,33,0.374,15.2,21.2,0.7434,9.6,31.8,41.4,26.2,7.4,4.8,14.4,18.4,-1.4,0.4,0.6
22022,1610612755,22200770,01-02-2023,1,1610612753,1,0.8,240.2,121.2,42.2,85.4,0.4926,14.6,33.2,0.4368,22.2,26.4,0.8266,10.8,31,41.8,27.8,7.8,3.2,14.4,21.8,2.8,0.8,0.2,0,0,245.2,107.4,43,96.4,0.4492,8.2,28,0.2974,13.2,18.6,0.7208,13.4,31.8,45.2,26.8,6,2.8,13.4,18.8,-17.6,0.6,0.4
22022,1610612738,22200772,01-02-2023,1,1610612751,0,0.4,250.4,114.8,40.2,86.6,0.4632,16.6,43.6,0.3716,17.8,22,0.7806,9.2,38.4,47.6,22.6,5.2,5.4,14,19.8,5,0.6,0.4,1,0.6,245.2,113,42,91.2,0.4586,11.6,30.2,0.3678,17.4,21.4,0.8182,14,34.6,48.6,28.6,6.4,6,12.2,18,2.6,0.8,0.2
22022,1610612737,22200777,01-02-2023,0,1610612756,1,0.4,240.2,121.4,46,89.8,0.5134,12,30.4,0.39,17.4,22.6,0.7676,11.6,33.6,45.2,26.4,6.8,3.4,12,18.6,3,0.2,0.8,0,0.6,240.2,117.8,41.6,85.8,0.485,16.4,40.6,0.4042,18.2,23.6,0.7568,11.2,33.8,45,27.2,6.2,5.4,14.2,20.4,1.6,0.8,0.2
22022,1610612761,22200776,01-02-2023,0,1610612762,1,0.4,239.6,117.4,46.4,97.8,0.4752,10.6,31.8,0.341,14,18.2,0.7728,16.2,29.4,45.6,24.4,8.6,4.2,9,18.6,2.6,0,1,0,0.6,240.2,109.2,42,89.4,0.472,7.2,25.8,0.2768,18,25.6,0.6974,15.8,36.8,52.6,23.4,7,7.4,18,18,-1.8,0.8,0.2
22022,1610612763,22200771,01-02-2023,1,1610612757,0,0.2,240.2,108.8,40.8,91,0.4496,9.6,34.8,0.2768,17.6,23.2,0.7736,12.6,27.2,39.8,26.6,11.2,4.6,13.4,20.4,-8.8,0.4,0.6,0,0.4,240,107,40.6,84.6,0.4818,13.2,34.2,0.3876,12.6,17.4,0.7042,8.2,29.4,37.6,30.4,9.4,5.2,10.4,19.8,4.8,0.4,0.6
22022,1610612759,22200775,01-02-2023,1,1610612758,0,0,245.2,107.4,43,96.4,0.4492,8.2,28,0.2974,13.2,18.6,0.7208,13.4,31.8,45.2,26.8,6,2.8,13.4,18.8,-17.6,0.6,0.4,1,0.8,240.2,121.2,42.2,85.4,0.4926,14.6,33.2,0.4368,22.2,26.4,0.8266,10.8,31,41.8,27.8,7.8,3.2,14.4,21.8,2.8,0.8,0.2
22022,1610612750,22200774,01-02-2023,1,1610612744,0,0.8,250,113.8,43,89.2,0.4852,13.4,38,0.3594,14.4,22.6,0.641,8,37.4,45.4,26.2,7.4,4.6,15.2,20.4,5,0.8,0.2,1,0.4,240.4,110.6,39,84,0.4672,10.8,31.4,0.3566,21.8,28,0.7742,8.8,32.4,41.2,23.8,7.8,4,14.6,20,-3.8,0.4,0.6
22022,1610612758,22200775,01-02-2023,0,1610612759,0,0.6,245,115,43.2,86.4,0.499,12.2,32.4,0.365,16.4,20.8,0.8146,8,33.4,41.4,26.8,9.2,2.6,14.6,15.6,5,0.4,0.6,0,0.2,240.2,115.6,42.6,89,0.4794,12.6,35.6,0.3528,17.8,22.4,0.8062,9.2,30.6,39.8,24.4,9,6.2,13.2,21.6,-4.6,0.6,0.4
22022,1610612751,22200772,01-02-2023,0,1610612738,1,0.4,240.2,118.8,43.8,88,0.5028,14.8,36.8,0.4102,16.4,21,0.7646,9.4,28.2,37.6,25.4,5.8,4.6,10.8,20.6,-6.2,0.6,0.4,1,0.8,240,118.2,42.2,87.8,0.4834,12.4,33.4,0.3772,21.4,26.4,0.8226,9.6,36,45.6,26.4,7.2,5.8,11.2,18.6,5.8,0.2,0.8
22022,1610612757,22200771,01-02-2023,0,1610612763,1,0.8,240.4,127.4,46,84.6,0.5424,15.4,33.8,0.4468,20,23.4,0.8482,5.8,29.6,35.4,25.2,5.6,5.2,10.2,18,5.2,0.8,0.2,0,1,240.2,122.6,44,90,0.4908,13.6,33.6,0.4102,21,27,0.7848,9.6,37,46.6,27.8,7.6,6.2,10.8,18.4,11.4,0.2,0.8
22022,1610612763,22200779,02-02-2023,0,1610612739,0,0.2,240.4,111.4,41,88.8,0.4622,9.2,32.2,0.2972,20.2,25.6,0.8046,12.8,29.6,42.4,25.4,10,5,14,20.8,-5.2,0.4,0.6,1,0.4,239.6,118.2,45,96.4,0.4674,11.2,31.6,0.358,17,22.2,0.7782,16.6,29.4,46,23,8,4,9,20.2,0.2,0,1
22022,1610612752,22200780,02-02-2023,1,1610612748,0,0.6,250,113.8,42,88,0.4786,11.8,33.8,0.3506,18,22.6,0.787,11.4,33.8,45.2,22.6,5.4,3,11.8,18.6,-1.2,0.6,0.4,1,0.6,240.2,114,41.4,89.2,0.4668,12.8,35.2,0.34,18.4,22.6,0.811,9.4,33,42.4,21.4,8.6,4.8,9.4,18.6,5.2,0.2,0.8
22022,1610612739,22200779,02-02-2023,1,1610612763,1,0.6,240,112,42.4,85.4,0.4974,13.6,33.4,0.4114,13.6,18.6,0.712,8,29.6,37.6,31.2,10.2,5.8,11.4,19.4,8.2,0.6,0.4,0,0.2,240.6,113.8,42.2,87,0.4844,14,36.4,0.3818,15.4,19.6,0.7918,8.2,32,40.2,25.2,9.8,5.2,15.2,21,-5.2,0.6,0.4
22022,1610612766,22200781,02-02-2023,0,1610612741,0,0.4,240,108.6,40.8,93.4,0.4418,9.2,34.2,0.2632,17.8,22.4,0.794,12.2,37,49.2,22.8,7.2,4.6,14.2,19.4,-7.2,0.4,0.6,0,0.2,240.4,117.4,40.8,88.2,0.463,12,34,0.355,23.8,30.2,0.7906,12,30.6,42.6,23.8,9.6,4.4,15.2,22.8,-7.8,0.6,0.4
22022,1610612740,22200782,02-02-2023,0,1610612742,1,0,240,106.8,40.2,87.8,0.4588,9.2,29.6,0.304,17.2,21.4,0.8042,8.8,32.8,41.6,25.2,7.8,5,13.6,23.4,-11.6,0.4,0.6,1,0.6,250.4,115.8,42.4,93.8,0.4516,10,31.8,0.3148,21,29.8,0.7118,12.4,37.8,50.2,27.4,6.2,3.6,14.4,17,-0.8,0.2,0.8
22022,1610612747,22200778,02-02-2023,0,1610612754,0,0.6,250.4,115.8,42.4,93.8,0.4516,10,31.8,0.3148,21,29.8,0.7118,12.4,37.8,50.2,27.4,6.2,3.6,14.4,17,-0.8,0.2,0.8,0,0,240,106.8,40.2,87.8,0.4588,9.2,29.6,0.304,17.2,21.4,0.8042,8.8,32.8,41.6,25.2,7.8,5,13.6,23.4,-11.6,0.4,0.6
22022,1610612742,22200782,02-02-2023,1,1610612740,0,0.6,241,109.4,38.2,82,0.4648,13,37,0.3482,20,26.6,0.7512,7.4,30.2,37.6,20.6,6.4,2.4,9.6,19,1.2,0.6,0.4,0,0.6,245,122,44,88.2,0.4994,16.4,39,0.4194,17.6,23.2,0.749,8.8,37.4,46.2,31.2,6.4,3.6,16.4,22,0,0.4,0.6
22022,1610612749,22200784,02-02-2023,1,1610612746,1,1,240,122.6,44.8,93.4,0.48,14.4,39.4,0.3662,18.6,26.6,0.6966,11.4,43.6,55,21.8,7.6,4.4,14.2,18.2,10.6,0.8,0.2,1,0.6,240,105.8,38.2,87.4,0.4378,11.8,32.8,0.3606,17.6,22.6,0.7802,9.4,31,40.4,24,8.4,2.2,10.2,17.2,0.8,0.4,0.6
22022,1610612754,22200778,02-02-2023,1,1610612747,1,0.2,240.2,115.6,42.6,89,0.4794,12.6,35.6,0.3528,17.8,22.4,0.8062,9.2,30.6,39.8,24.4,9,6.2,13.2,21.6,-4.6,0.6,0.4,1,0.6,245,115,43.2,86.4,0.499,12.2,32.4,0.365,16.4,20.8,0.8146,8,33.4,41.4,26.8,9.2,2.6,14.6,15.6,5,0.4,0.6
22022,1610612744,22200783,02-02-2023,0,1610612743,1,0.6,245,122,44,88.2,0.4994,16.4,39,0.4194,17.6,23.2,0.749,8.8,37.4,46.2,31.2,6.4,3.6,16.4,22,0,0.4,0.6,1,0.6,241,109.4,38.2,82,0.4648,13,37,0.3482,20,26.6,0.7512,7.4,30.2,37.6,20.6,6.4,2.4,9.6,19,1.2,0.6,0.4
22022,1610612741,22200781,02-02-2023,1,1610612766,1,0.4,240.6,110.2,41.4,83.2,0.5004,9.6,27.2,0.3436,17.8,22.6,0.7884,7.2,36.2,43.4,23,6.6,4.4,14.8,20.4,1.8,0.4,0.6,1,0.8,240.6,122.8,43.6,83.8,0.5206,14.8,35.4,0.4086,20.8,23.6,0.8762,6.4,29.4,35.8,23.4,4.4,4.8,9.8,18.2,2.8,0.6,0.4
22022,1610612748,22200780,02-02-2023,0,1610612752,0,0.6,240,105.8,38.2,87.4,0.4378,11.8,32.8,0.3606,17.6,22.6,0.7802,9.4,31,40.4,24,8.4,2.2,10.2,17.2,0.8,0.4,0.6,0,1,240,122.6,44.8,93.4,0.48,14.4,39.4,0.3662,18.6,26.6,0.6966,11.4,43.6,55,21.8,7.6,4.4,14.2,18.2,10.6,0.8,0.2
22022,1610612746,22200784,02-02-2023,0,1610612749,1,0.6,240.2,114,41.4,89.2,0.4668,12.8,35.2,0.34,18.4,22.6,0.811,9.4,33,42.4,21.4,8.6,4.8,9.4,18.6,5.2,0.2,0.8,0,0.6,250,113.8,42,88,0.4786,11.8,33.8,0.3506,18,22.6,0.787,11.4,33.8,45.2,22.6,5.4,3,11.8,18.6,-1.2,0.6,0.4
22022,1610612743,22200783,02-02-2023,1,1610612744,1,0.6,239.8,114.6,43,87,0.4968,13.6,34.4,0.394,15,18.8,0.7928,9,31.6,40.6,28.8,8,4.2,14.8,19,2.4,0.4,0.6,1,0.6,239.8,124.4,47,91.8,0.5142,12,31.2,0.3834,18.4,23.4,0.789,12.6,34.4,47,27.2,7.2,3.6,10.2,19.4,6.6,0.2,0.8
22022,1610612750,22200790,03-02-2023,1,1610612753,1,0.6,249.6,115.6,43,90.2,0.4796,14.4,41,0.3564,15.2,22.6,0.6696,9.6,36.8,46.4,25.8,7.2,5,17.4,22.2,1.8,1,0,1,0.6,239.8,120.4,44.8,90,0.5002,14.4,35.4,0.4064,16.4,20.2,0.809,10,33.4,43.4,29.8,9.2,4.4,14.8,18,6.2,0.6,0.4
22022,1610612756,22200788,03-02-2023,0,1610612738,1,0.6,245.2,108.6,40.8,91.4,0.445,9.6,28.8,0.33,17.4,21.6,0.805,13,35.2,48.2,26.6,7,5.2,10.4,18.2,-1.2,0.6,0.4,0,0.4,240.4,119.4,41.8,86,0.485,13.2,33.6,0.3956,22.6,29.4,0.7668,11,32,43,24.2,9.6,4.4,16.6,24.2,-3,0.6,0.4
22022,1610612758,22200786,03-02-2023,0,1610612754,0,0.4,245.6,109.2,40.8,86,0.4736,10.4,32,0.3234,17.2,22,0.7988,8.2,32.4,40.6,24.2,8.4,2.6,13.6,16.4,-2.2,0.2,0.8,0,0.2,239.8,112.6,43.2,90.8,0.4758,8.6,28,0.3008,17.6,21.2,0.8318,10,32.8,42.8,25.8,8.2,3.6,12.8,23.6,-8.8,0.4,0.6
22022,1610612757,22200787,03-02-2023,0,1610612764,0,0.8,240.6,122.8,43.6,83.8,0.5206,14.8,35.4,0.4086,20.8,23.6,0.8762,6.4,29.4,35.8,23.4,4.4,4.8,9.8,18.2,2.8,0.6,0.4,0,0.4,240.6,110.2,41.4,83.2,0.5004,9.6,27.2,0.3436,17.8,22.6,0.7884,7.2,36.2,43.4,23,6.6,4.4,14.8,20.4,1.8,0.4,0.6
22022,1610612764,22200787,03-02-2023,1,1610612757,0,0.8,240,118.2,42.2,87.8,0.4834,12.4,33.4,0.3772,21.4,26.4,0.8226,9.6,36,45.6,26.4,7.2,5.8,11.2,18.6,5.8,0.2,0.8,0,0.4,240.2,118.8,43.8,88,0.5028,14.8,36.8,0.4102,16.4,21,0.7646,9.4,28.2,37.6,25.4,5.8,4.6,10.8,20.6,-6.2,0.6,0.4
22022,1610612753,22200790,03-02-2023,0,1610612750,1,0.4,240.6,110.8,38.8,84.6,0.4608,10.2,30.4,0.3538,23,30.6,0.7538,9.6,33.2,42.8,21.6,8.4,3.2,14.2,20.4,-3.6,0.2,0.8,0,0.4,239.8,111.6,41,92.2,0.4494,9.8,36,0.2682,19.8,24.8,0.803,11.8,36.8,48.6,23.4,8.4,4,14.2,19.2,-2.2,0.4,0.6
22022,1610612759,22200791,03-02-2023,1,1610612755,0,0,245.4,111.6,45.4,93,0.4906,8,25.4,0.317,12.8,18,0.7296,11.8,30.8,42.6,28.8,5.4,2.4,14.2,20,-18.2,0.8,0.2,0,0.6,240.4,114,42.4,81.6,0.5226,11,27.6,0.3944,18.2,22.6,0.8044,6.2,36.4,42.6,25.6,6.8,4,14,19.6,4.6,0.6,0.4
22022,1610612761,22200789,03-02-2023,0,1610612745,1,0.4,239.6,118.2,45,96.4,0.4674,11.2,31.6,0.358,17,22.2,0.7782,16.6,29.4,46,23,8,4,9,20.2,0.2,0,1,0,0.2,240.4,111.4,41,88.8,0.4622,9.2,32.2,0.2972,20.2,25.6,0.8046,12.8,29.6,42.4,25.4,10,5,14,20.8,-5.2,0.4,0.6
22022,1610612745,22200789,03-02-2023,1,1610612761,0,0.4,240.4,107.6,41.2,87.8,0.472,6.4,24,0.27,18.8,26.2,0.7094,14.6,36.6,51.2,23,5.8,7.2,16.6,20.2,-4,0.8,0.2,0,0.4,240.2,114.2,43.4,92.6,0.4718,11,29,0.4006,16.4,19.8,0.8222,13.6,32,45.6,23.2,8.4,3.8,11.8,21,-1,0.6,0.4
22022,1610612765,22200785,03-02-2023,1,1610612766,0,0.4,240.4,119.4,41.8,86,0.485,13.2,33.6,0.3956,22.6,29.4,0.7668,11,32,43,24.2,9.6,4.4,16.6,24.2,-3,0.6,0.4,1,0.6,245.2,108.6,40.8,91.4,0.445,9.6,28.8,0.33,17.4,21.6,0.805,13,35.2,48.2,26.6,7,5.2,10.4,18.2,-1.2,0.6,0.4
22022,1610612737,22200792,03-02-2023,0,1610612762,0,0.6,239.8,124.4,47,91.8,0.5142,12,31.2,0.3834,18.4,23.4,0.789,12.6,34.4,47,27.2,7.2,3.6,10.2,19.4,6.6,0.2,0.8,0,0.6,239.8,114.6,43,87,0.4968,13.6,34.4,0.394,15,18.8,0.7928,9,31.6,40.6,28.8,8,4.2,14.8,19,2.4,0.4,0.6
22022,1610612738,22200788,03-02-2023,1,1610612756,1,0.4,250.2,114,38.8,85,0.4538,15,42,0.346,21.4,26,0.803,8.2,40.6,48.8,21.4,5.2,5.2,13.2,19.4,5.6,0.8,0.2,0,0.4,240,113.4,40.2,84.8,0.4726,13.8,35.6,0.3906,19.2,25.8,0.739,10.6,30.2,40.8,23.6,9.2,4.2,15.8,25.4,-2.2,0.6,0.4
22022,1610612754,22200786,03-02-2023,1,1610612758,0,0.2,240.6,113.8,42.2,87,0.4844,14,36.4,0.3818,15.4,19.6,0.7918,8.2,32,40.2,25.2,9.8,5.2,15.2,21,-5.2,0.6,0.4,1,0.6,240,112,42.4,85.4,0.4974,13.6,33.4,0.4114,13.6,18.6,0.712,8,29.6,37.6,31.2,10.2,5.8,11.4,19.4,8.2,0.6,0.4
22022,1610612762,22200792,03-02-2023,1,1610612737,0,0.6,240.2,118.2,42.4,86.4,0.4912,15.8,41.6,0.3812,17.6,22.6,0.762,11.2,34.6,45.8,26.4,5.8,5.6,15.2,21.2,2.4,0.8,0.2,1,0.6,241,106.8,36.6,81.2,0.451,13.8,39,0.3516,19.8,26.8,0.7376,7.8,30,37.8,20.2,7,2.2,10.6,17.6,0.2,0.4,0.6
22022,1610612755,22200791,03-02-2023,0,1610612759,0,0.8,240.4,122.8,41.6,84.2,0.493,14.8,33,0.4472,24.8,30,0.8174,10.4,30,40.4,28,9.2,3.2,13.4,19.2,4.8,0.8,0.2,0,0.4,255,118.4,43.6,91.8,0.4758,12,35.2,0.3376,19.2,23.6,0.8074,11.6,34.4,46,23.6,5.8,3,10.8,21,-2.8,0.6,0.4
22022,1610612766,22200785,03-02-2023,0,1610612765,0,0.4,239.8,111.6,41,92.2,0.4494,9.8,36,0.2682,19.8,24.8,0.803,11.8,36.8,48.6,23.4,8.4,4,14.2,19.2,-2.2,0.4,0.6,1,0.4,240.6,110.8,38.8,84.6,0.4608,10.2,30.4,0.3538,23,30.6,0.7538,9.6,33.2,42.8,21.6,8.4,3.2,14.2,20.4,-3.6,0.2,0.8
22022,1610612765,22200794,04-02-2023,1,1610612756,0,0.4,240,113.4,40.2,84.8,0.4726,13.8,35.6,0.3906,19.2,25.8,0.739,10.6,30.2,40.8,23.6,9.2,4.2,15.8,25.4,-2.2,0.6,0.4,1,0.4,250.2,114,38.8,85,0.4538,15,42,0.346,21.4,26,0.803,8.2,40.6,48.8,21.4,5.2,5.2,13.2,19.4,5.6,0.8,0.2
22022,1610612756,22200794,04-02-2023,0,1610612765,1,0.8,245.6,112.8,42.2,89.2,0.4756,9.2,27,0.3444,19.2,24.6,0.7904,12.4,35,47.4,28.6,8.2,4.4,12.2,18.6,2.8,0.4,0.6,0,0.6,240.6,116,42.2,88,0.48,15.4,36.8,0.4222,16.2,20.2,0.7808,8.8,30.8,39.6,23.2,5.8,5.6,10.6,21.6,-5,0.8,0.2
22022,1610612742,22200800,04-02-2023,0,1610612744,1,0.6,241,106.8,36.6,81.2,0.451,13.8,39,0.3516,19.8,26.8,0.7376,7.8,30,37.8,20.2,7,2.2,10.6,17.6,0.2,0.4,0.6,0,0.6,240.2,118.2,42.4,86.4,0.4912,15.8,41.6,0.3812,17.6,22.6,0.762,11.2,34.6,45.8,26.4,5.8,5.6,15.2,21.2,2.4,0.8,0.2
22022,1610612752,22200795,04-02-2023,1,1610612746,1,0.4,255,118.4,43.6,91.8,0.4758,12,35.2,0.3376,19.2,23.6,0.8074,11.6,34.4,46,23.6,5.8,3,10.8,21,-2.8,0.6,0.4,1,0.8,240.4,122.8,41.6,84.2,0.493,14.8,33,0.4472,24.8,30,0.8174,10.4,30,40.4,28,9.2,3.2,13.4,19.2,4.8,0.8,0.2
22022,1610612748,22200797,04-02-2023,0,1610612749,1,0.4,240.2,109.2,40.4,88.8,0.4546,11,32.4,0.3394,17.4,22.2,0.7856,9.2,29.8,39,24.4,8.8,2.2,10.2,18.2,-1.4,0.2,0.8,1,0.2,240.2,110.4,42,88.4,0.475,12.6,35.8,0.346,13.8,18.2,0.7696,8.6,33.6,42.2,25.8,7.6,5.4,15,21,-7.8,0.8,0.2
22022,1610612737,22200801,04-02-2023,0,1610612743,0,0.4,240.2,118.6,45.8,93.2,0.492,11,29.4,0.3676,16,20.2,0.7962,12.4,34,46.4,27.2,7.6,3.8,10,19.8,1.6,0.2,0.8,0,0.4,239.8,119.2,45,89.4,0.504,9.8,27.4,0.3532,19.4,24.2,0.8058,10.8,33.2,44,26.8,8.6,2.6,12.8,23,-0.4,0.4,0.6
22022,1610612764,22200793,04-02-2023,0,1610612751,0,0.6,239.8,117.4,41.6,87.4,0.4784,12.8,33,0.3966,21.4,26.4,0.8226,9.6,35.6,45.2,25.2,7.8,5.8,12.2,18.4,5.2,0.2,0.8,1,0.6,239.6,113.8,43.6,85.6,0.51,13.6,33.6,0.409,13,17.4,0.736,7.4,32.2,39.6,32,9.2,6,12,20.2,8.4,0.6,0.4
22022,1610612740,22200798,04-02-2023,1,1610612747,1,0.2,239.8,112.6,43.2,90.8,0.4758,8.6,28,0.3008,17.6,21.2,0.8318,10,32.8,42.8,25.8,8.2,3.6,12.8,23.6,-8.8,0.4,0.6,1,0.4,245.6,109.2,40.8,86,0.4736,10.4,32,0.3234,17.2,22,0.7988,8.2,32.4,40.6,24.2,8.4,2.6,13.6,16.4,-2.2,0.2,0.8
22022,1610612749,22200797,04-02-2023,1,1610612748,1,1,239.8,125.8,46.6,95.4,0.4898,14.6,41.4,0.3496,18,26.6,0.6752,12,43.4,55.4,23.2,6.6,3.8,12.2,18,10.6,0.8,0.2,0,0.6,241,120.2,42.2,83.4,0.5072,14.2,36.8,0.3794,21.6,24.2,0.8906,6.6,27.6,34.2,22.6,3.2,4.6,9.6,19,-0.8,0.4,0.6
22022,1610612747,22200798,04-02-2023,0,1610612740,0,0.4,250.2,118.4,43.4,94.6,0.4586,10.2,31.6,0.323,21.4,30.4,0.71,12.8,35,47.8,28.4,4.6,2.4,12.4,18.4,-3.6,0,1,1,0.4,240,121,44.8,92,0.4902,13,32.6,0.4188,18.4,22.2,0.8264,11.6,32.2,43.8,24.8,9,4.2,11.8,17.4,0.6,0.6,0.4
22022,1610612741,22200796,04-02-2023,1,1610612757,1,0.6,240.4,114,42.4,81.6,0.5226,11,27.6,0.3944,18.2,22.6,0.8044,6.2,36.4,42.6,25.6,6.8,4,14,19.6,4.6,0.6,0.4,1,0,245.4,111.6,45.4,93,0.4906,8,25.4,0.317,12.8,18,0.7296,11.8,30.8,42.6,28.8,5.4,2.4,14.2,20,-18.2,0.8,0.2
22022,1610612751,22200793,04-02-2023,1,1610612764,0,0.6,240.2,117.2,42.6,90,0.4738,14.8,38.2,0.3874,17.2,21.2,0.7876,10.2,29,39.2,23.8,6,5.8,10.6,21,-5,0.8,0.2,1,0.6,245.4,113.2,39.8,89.8,0.4456,12.4,35,0.3316,21.2,25.4,0.83,10,34.2,44.2,21,8.4,3.8,11,18.4,-1.2,0,1
22022,1610612743,22200801,04-02-2023,1,1610612737,0,0.6,239.8,120.4,44.8,90,0.5002,14.4,35.4,0.4064,16.4,20.2,0.809,10,33.4,43.4,29.8,9.2,4.4,14.8,18,6.2,0.6,0.4,0,0.6,249.6,115.6,43,90.2,0.4796,14.4,41,0.3564,15.2,22.6,0.6696,9.6,36.8,46.4,25.8,7.2,5,17.4,22.2,1.8,1,0
22022,1610612745,22200799,04-02-2023,0,1610612760,0,0.4,240.2,111.2,41.8,86.2,0.4866,7.4,24.4,0.3008,20.2,27.6,0.725,13,33.6,46.6,23,5.6,6.8,16.8,20.8,-9.4,0.6,0.4,1,0.4,245.4,111,40.8,87.8,0.4632,10,34,0.2946,19.4,24.8,0.7846,9.6,31.8,41.4,23,8.2,3.2,12.8,18.4,-5,0,1
22022,1610612746,22200795,04-02-2023,0,1610612752,1,0.6,245.4,113.2,39.8,89.8,0.4456,12.4,35,0.3316,21.2,25.4,0.83,10,34.2,44.2,21,8.4,3.8,11,18.4,-1.2,0,1,0,0.6,240.2,117.2,42.6,90,0.4738,14.8,38.2,0.3874,17.2,21.2,0.7876,10.2,29,39.2,23.8,6,5.8,10.6,21,-5,0.8,0.2
22022,1610612760,22200799,04-02-2023,1,1610612745,0,0.4,240.2,124.6,46.6,94.2,0.4974,13.8,33,0.4382,17.6,21.2,0.8212,12.6,31.4,44,26.8,9.8,4,11.8,20,5,0.8,0.2,0,0.6,245.6,121.4,44.4,87.6,0.508,16.4,39.6,0.4118,16.2,21.4,0.7496,7,38,45,31.2,6.2,3.6,15,21.4,0.8,0.4,0.6
22022,1610612744,22200800,04-02-2023,1,1610612742,1,0.6,245.6,121.4,44.4,87.6,0.508,16.4,39.6,0.4118,16.2,21.4,0.7496,7,38,45,31.2,6.2,3.6,15,21.4,0.8,0.4,0.6,1,0.4,240.2,124.6,46.6,94.2,0.4974,13.8,33,0.4382,17.6,21.2,0.8212,12.6,31.4,44,26.8,9.8,4,11.8,20,5,0.8,0.2
22022,1610612757,22200796,04-02-2023,0,1610612741,0,0.6,241,120.2,42.2,83.4,0.5072,14.2,36.8,0.3794,21.6,24.2,0.8906,6.6,27.6,34.2,22.6,3.2,4.6,9.6,19,-0.8,0.4,0.6,1,1,239.8,125.8,46.6,95.4,0.4898,14.6,41.4,0.3496,18,26.6,0.6752,12,43.4,55.4,23.2,6.6,3.8,12.2,18,10.6,0.8,0.2
22022,1610612763,22200805,05-02-2023,1,1610612761,1,0.2,240.4,108,40.2,86.8,0.4642,9.2,31.4,0.3066,18.4,22.8,0.8118,12.2,31.8,44,25.2,10,6.2,15.4,18.8,-5.4,0.6,0.4,1,0.8,240.6,120.4,45,81.2,0.5536,11.4,27,0.417,19,23.2,0.8168,6.2,37.6,43.8,27.8,7.2,4.8,14,18,12.4,0.8,0.2
